tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Digitalizzazione; Orientamento,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Metodologie Didattiche Innovative,Progetto PNRR Classroom,Digitalizzazione | Orientamento
Orientamento; Digitalizzazione,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Gestione Progetti con Standard Qualità e Sicurezza,Orientamento | Digitalizzazione
Digitalizzazione; Orientamento,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Metodologie Didattiche Innovative,Utilizzo di iPad per Monitoraggio e Personalizzazione,Digitalizzazione | Orientamento
Orientamento; Digitalizzazione,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratorio di Robotica e Automazione Integrata,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Aziende per Stage e Tecnologie Aggiornate,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Corso di Autocad e Solid Works 3D,Orientamento | Digitalizzazione
Scienze e Ricerca; Orientamento,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Giochi Internazionali della Chimica,Scienze e Ricerca | Orientamento
Orientamento; Digitalizzazione; Scienze e Ricerca,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,The Big Game of Cybersecurity,Orientamento | Digitalizzazione | Scienze e Ricerca
Imprenditorialità; Orientamento,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Scouting GPO per Impresa e Innovazione,Imprenditorialità | Orientamento
PCTO/Alternanza; Orientamento; Sostenibilità e Ambiente,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Dream Jobs - Competizione Sportivo-Culturale,PCTO/Alternanza | Orientamento | Sostenibilità e Ambiente
Orientamento; Prevenzione Disagio,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Progetti e Attività Esemplari,Sportello ascolto alunni biennio,Orientamento | Prevenzione Disagio
Cittadinanza e Legalità; Orientamento,Campania,Caserta,Francesco Giordani,CETF046015,II Grado,Tecnico,Azioni di Sistema e Governance,Coordinamento rappresentanze studentesche,Cittadinanza e Legalità | Orientamento
Orientamento; Cittadinanza e Legalità,Campania,Caserta,Sacro Cuore Di Maria,CEPS875001,II Grado,"I Grado, Infanzia, Liceo, Primaria",Progetti e Attività Esemplari,Integrazione dei Quattro Pilastri UNESCO,Orientamento | Cittadinanza e Legalità
Digitalizzazione; Orientamento,Campania,Caserta,Sacro Cuore Di Maria,CEPS875001,II Grado,"I Grado, Infanzia, Liceo, Primaria",Metodologie Didattiche Innovative,Didattica Digitale e Metacognizione,Digitalizzazione | Orientamento
Lingue Straniere; Orientamento; Digitalizzazione,Campania,Caserta,Sacro Cuore Di Maria,CEPS875001,II Grado,"I Grado, Infanzia, Liceo, Primaria",Metodologie Didattiche Innovative,Progetto Learning by Doing,Lingue Straniere | Orientamento | Digitalizzazione
Orientamento; Cittadinanza e Legalità,Campania,Caserta,Sacro Cuore Di Maria,CEPS875001,II Grado,"I Grado, Infanzia, Liceo, Primaria",Azioni di Sistema e Governance,Calendario annuale con attività strutturate,Orientamento | Cittadinanza e Legalità
Orientamento; Prevenzione Disagio,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto 'Porte Aperte' per Prevenzione Dispersione Scolastica,Orientamento | Prevenzione Disagio
Orientamento; Imprenditorialità,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Metodologie Didattiche Innovative,Applicazione della Gestione per Progetti,Orientamento | Imprenditorialità
Orientamento; PCTO/Alternanza,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Corso Quadriennale Turismo con ITS,Orientamento | PCTO/Alternanza
Lingue Straniere; Orientamento,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Ampliamento Offerta Formativa con Lingue Orientali,Lingue Straniere | Orientamento
Intercultura; Digitalizzazione; Orientamento,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Partecipazione al Programma Erasmus+,Intercultura | Digitalizzazione | Orientamento
Orientamento; Digitalizzazione; Scienze e Ricerca,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto STEM 'Cresciamo con le STEM',Orientamento | Digitalizzazione | Scienze e Ricerca
Orientamento; Valutazione e Autovalutazione; PCTO/Alternanza,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Azioni di Sistema e Governance,Moduli di Orientamento Formativo,Orientamento | Valutazione e Autovalutazione | PCTO/Alternanza
PCTO/Alternanza; Orientamento,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Corso Sicurezza sul Lavoro per Terze Classi,PCTO/Alternanza | Orientamento
Lingue Straniere; Orientamento,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Stage Linguistico Internazionale (Dublino/Spagna/Germania),Lingue Straniere | Orientamento
Orientamento; Scienze e Ricerca,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Progetti con Università G. D'Annunzio (UNICH),Orientamento | Scienze e Ricerca
Orientamento; Digitalizzazione,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Visita Aziendale Honda Italia,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Corso di Pilotaggio Droni,Orientamento | Digitalizzazione
Orientamento; Lingue Straniere,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Attività Formativa Agenzie di Viaggio,Orientamento | Lingue Straniere
Orientamento; Lingue Straniere,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Corso di Interpretariato e Traduzione,Orientamento | Lingue Straniere
Orientamento; Educazione Civica,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Esperienze Territoriali Significative,Visita Scuola Montessori VII Circolo,Orientamento | Educazione Civica
Inclusione e BES; Prevenzione Disagio,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Buone Pratiche per l'Inclusione,Percorsi di Mentoring e Orientamento,Inclusione e BES | Prevenzione Disagio
Orientamento; Digitalizzazione,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Piano Carriere Digitali con Alternanza e Università,Orientamento | Digitalizzazione
Digitalizzazione; Orientamento,Abruzzo,Chieti,"Iis ""De Titta - Fermi"" - Lanciano",CHIS019001,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Metodologie Didattiche Innovative,Utilizzo di ambienti di apprendimento innovativi,Digitalizzazione | Orientamento
Digitalizzazione; Orientamento; Valutazione e Autovalutazione,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Metodologie Didattiche Innovative,Didattica Digitale e Collaborativa,Digitalizzazione | Orientamento | Valutazione e Autovalutazione
Digitalizzazione; Scienze e Ricerca; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratori di Innovazione Didattica,Digitalizzazione | Scienze e Ricerca | Orientamento
Prevenzione Disagio; Orientamento; Continuità e Accoglienza,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Azioni di Prevenzione e Contrasto alla Dispersione Scolastica,Prevenzione Disagio | Orientamento | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; Intercultura,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazioni con Enti Locali e Università per PCTO,PCTO/Alternanza | Orientamento | Intercultura
Digitalizzazione; Orientamento; Imprenditorialità,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Next Generation Labs per competenze digitali,Digitalizzazione | Orientamento | Imprenditorialità
Prevenzione Disagio; Cittadinanza e Legalità; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Cittadini del Futuro per ridurre dispersione,Prevenzione Disagio | Cittadinanza e Legalità | Orientamento
Orientamento; Imprenditorialità,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Metodologie Didattiche Innovative,Apprendimento basato su esperienze e casi reali,Orientamento | Imprenditorialità
Digitalizzazione; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Metodologie Didattiche Innovative,Utilizzo di strumenti digitali e sistemi informativi,Digitalizzazione | Orientamento
PCTO/Alternanza; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratorio Didattico Interdisciplinare,PCTO/Alternanza | Orientamento
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Certificazioni programmi – videocorsi online,Orientamento | Digitalizzazione
Orientamento; Valutazione e Autovalutazione,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Moduli di orientamento formativo (terze/quarte/quinte),Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Esperienze Territoriali Significative,Attività PCTO con visite aziendali e università,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Stage e Tirocini Formativi in Azienda,PCTO/Alternanza | Orientamento
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,App IIS Hodierna per l'orientamento,Orientamento | Digitalizzazione
Valutazione e Autovalutazione; Orientamento,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Azioni di Sistema e Governance,Curricolo dello Studente,Valutazione e Autovalutazione | Orientamento
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Corsi di Preparazione Universitaria e Coding,Orientamento | Digitalizzazione
Orientamento; Cittadinanza e Legalità,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Progetti e Attività Esemplari,Corso OrientaMenti per docenti,Orientamento | Cittadinanza e Legalità
PCTO/Alternanza; Scienze e Ricerca,Sicilia,Caltanissetta,Corso Serale A.F.M. - C.A.T. - Mussomeli,CLTD01651N,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rete PCTO con università e enti locali,PCTO/Alternanza | Scienze e Ricerca
Orientamento; Inclusione e BES,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Recupero in Itinere e Sportelli Disciplinari,Orientamento | Inclusione e BES
Orientamento; Prevenzione Disagio,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Prevenzione Dispersione con Mentoring,Orientamento | Prevenzione Disagio
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratorio di Meccatronica per l'indirizzo MAT,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Metodologie Didattiche Innovative,Apprendimento basato sull'esperienza diretta,Orientamento | Digitalizzazione
Orientamento; Sostenibilità e Ambiente,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Stage e collaborazioni con aziende socio-sanitarie,Orientamento | Sostenibilità e Ambiente
Orientamento; Inclusione e BES,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Esperienze Territoriali Significative,Corsi IdA per Studenti Serali,Orientamento | Inclusione e BES
PCTO/Alternanza; Digitalizzazione; Orientamento,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Certificazioni programmi - Videocorsi online,PCTO/Alternanza | Digitalizzazione | Orientamento
Orientamento; PCTO/Alternanza; Lettura e Scrittura,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Moduli di orientamento formativo (terze/quarte/quinte),Orientamento | PCTO/Alternanza | Lettura e Scrittura
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Esperienze Territoriali Significative,Visite aziendali e incontri con esperti (PCTO),PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Imprenditorialità,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con università e organizzazioni per orientamento,Orientamento | Imprenditorialità
PCTO/Alternanza; Orientamento,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Stage e Tirocini Formativi in Azienda,PCTO/Alternanza | Orientamento
Orientamento; Cittadinanza e Legalità,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Incontri con Aziende e Professionisti,Orientamento | Cittadinanza e Legalità
PCTO/Alternanza; Orientamento,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Visite in Azienda,PCTO/Alternanza | Orientamento
Arte e Creatività; Orientamento,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Hodierna tra Cinema e Teatro,Arte e Creatività | Orientamento
Orientamento; Digitalizzazione,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,App IIS Hodierna per l'orientamento,Orientamento | Digitalizzazione
Orientamento; Valutazione e Autovalutazione,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Curricolo dello Studente,Orientamento | Valutazione e Autovalutazione
Digitalizzazione; Orientamento,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Corsi di Preparazione Universitaria e Coding,Digitalizzazione | Orientamento
Orientamento; Didattica per competenze,Sicilia,Caltanissetta,Campofranco,CLRI01601N,"II Grado, Infanzia","Infanzia, Professionale, Tecnico",Progetti e Attività Esemplari,Corso OrientaMenti per docenti tutor e orientatori,Orientamento | Didattica per competenze
Orientamento; Intercultura,Piemonte,Cuneo,"Ceva - ""G. Baruffi""",CNIS01100D,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Progetto Erasmus+ Forest4Life,Orientamento | Intercultura
Intercultura; Orientamento,Piemonte,Cuneo,"Ceva - ""G. Baruffi""",CNIS01100D,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Mobilità Studentesca Internazionale,Intercultura | Orientamento
Orientamento; Digitalizzazione,Piemonte,Cuneo,"Ceva - ""G. Baruffi""",CNIS01100D,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Potenziamento STEM con percorsi integrati,Orientamento | Digitalizzazione
